maamar_id,date_occasion_parsha,title,continuation,hanacha_type,url,google_drive_count,google_drive_1,google_drive_2,google_drive_3,google_drive_4,google_drive_5,google_drive_6,google_drive_7,google_drive_8,google_drive_9,google_drive_10
83,,,,,https://www.mafteiach.app/maamorim/83,2,https://drive.google.com/open?id=1VDvLYGFYp_7F5-pz4RmTaDozYR5XdMXX\,https://drive.google.com/file/d/1S085qUe5soWFGXzYGYRxm1ekc6z474mB/view?usp=drive_link\,,,,,,,,
84,,,,,https://www.mafteiach.app/maamorim/84,5,https://drive.google.com/open?id=1qTzb4fICmslHyfkCypSMPi7k94YOSiHt\,https://drive.google.com/file/d/1tOqTKKkDRQgYLwVG_P9wsTDRnxGAVrUH/view?usp=drivesdk\,https://drive.google.com/open?id=1l79wdFTUJETLLSoL26Jq1Wv40mta1LVY\,https://drive.google.com/file/d/0B_UwzYOTIwDTdUpqVjZ3QzE1eG8/view?usp=drive_link&amp;resourcekey=0-uAjR7RlkK_DlzV0JwEuakQ\,https://drive.google.com/file/d/12fIEJsXn0SML7B5Uey9EO5OVe1uvW28X/view?usp=drive_link\,,,,,
85,,,,,https://www.mafteiach.app/maamorim/85,2,https://drive.google.com/open?id=1BrwaRIO1koK4g0iB4trX7MsItDQSclD5\,https://drive.google.com/file/d/1JhsWVJakHNFcouLqSv8hYFdwI-lmmbZo/view?usp=drivesdk\,,,,,,,,
86,,,,,https://www.mafteiach.app/maamorim/86,2,https://drive.google.com/open?id=1MSCCRVWY1uCrONVkphnzJXiopQZxISpT\,https://drive.google.com/file/d/1-4aicup7P7cpYpLY6brRjIdk2MPTW28X/view?usp=drivesdk\,,,,,,,,
87,,,,,https://www.mafteiach.app/maamorim/87,6,https://drive.google.com/open?id=1arRifIgLyMgzeb_tiPrQX4Rn3YcTaitc\,https://drive.google.com/open?id=1cL3_ARC_1z2nXTQmnXhG3se1nAx0UnuX\,https://drive.google.com/open?id=1nAMnbD_6buRdxGgJfcQ2Y1kKIgj_Xbwx\,https://drive.google.com/open?id=1ARMtWKZrxiJ8Dbgb5NnCFNol4JK17yvN\,https://drive.google.com/open?id=1AHd4C7z4UCRgN7iiP7sRPYUjIG0q1JyN\,https://drive.google.com/open?id=1T7Fulu9ctSETGe_ArDbI-VENeJwHlheh\,,,,
88,,,,,https://www.mafteiach.app/maamorim/88,2,https://drive.google.com/open?id=1baoFeaCiKprjzdbg9aXrgLV45xiImI8B\,https://drive.google.com/file/d/1qqTKLP5znc69rV8Ux4xlcnYTkP_Zdv-s/view?usp=drivesdk\,,,,,,,,
89,,,,,https://www.mafteiach.app/maamorim/89,2,https://drive.google.com/open?id=1WuYGrDLYEFK3bV2U-UT2E_HhGyziV1Cq\,https://drive.google.com/file/d/1gjpnhSt1JT0sUV_4GDjxkMfYnaHdmfV0/view?usp=drivesdk\,,,,,,,,
90,,,,,https://www.mafteiach.app/maamorim/90,2,https://drive.google.com/open?id=1HUuJkYdBHjBrHPwglXAMaeJvDhmtioio\,https://drive.google.com/file/d/1ITthVaFz3wPzr-jNYyOdjsD516NDv56j/view?usp=drivesdk\,,,,,,,,
91,,,,,https://www.mafteiach.app/maamorim/91,2,https://drive.google.com/open?id=1Yaalwp-7RHTwfllTLt9ngsij69BP9zgA\,https://drive.google.com/file/d/17LtXogBogAvJHHg2NDEQJmU94GWt1Rlw/view?usp=drivesdk\,,,,,,,,
92,,,,,https://www.mafteiach.app/maamorim/92,2,https://drive.google.com/open?id=1g5kvRKD4TPsO_qRJiEk6kz84KOm1Ines\,https://drive.google.com/file/d/1zhcytaYPfO6ihAo_qYHGYTwnCMqIT0Ir/view?usp=drivesdk\,,,,,,,,
93,,,,,https://www.mafteiach.app/maamorim/93,2,https://drive.google.com/open?id=1jQS8agNdJokPjujYBbpNcWwCjTc3YirA\,https://drive.google.com/open?id=1OPJ9CkfbVWX3C7Cu4VOWgJRqD5Z_EF_g\,,,,,,,,
94,,,,,https://www.mafteiach.app/maamorim/94,2,https://drive.google.com/open?id=1rQTY4pi63YGUxCEIJ-taGnVryy7G2SXc\,https://drive.google.com/open?id=12OwxEjc2-LigoayJ4hqmnlQGUjrpdOQs\,,,,,,,,
95,,,,,https://www.mafteiach.app/maamorim/95,2,https://drive.google.com/open?id=1KrhY5zeXIeiYevyRAh4-xmmmYXqmYelQ\,https://drive.google.com/file/d/15F92yIgpja5pJUB8XPQWuLi0eDvnoS6D/view?usp=drivesdk\,,,,,,,,
96,,,,,https://www.mafteiach.app/maamorim/96,3,https://drive.google.com/open?id=1FSYcaqdK-tbslP9cXGLK0D9cFQnlRFJz\,https://drive.google.com/file/d/1xNk6EBR22g_H73oI14nD3AKzJLCIlEyA/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTSFZoQldYRDJiZzQ/view?usp=sharing&amp;resourcekey=0-_42XzgIIhc2Z-FL3guNlcQ\,,,,,,,
97,,,,,https://www.mafteiach.app/maamorim/97,2,https://drive.google.com/open?id=1qVwaXIcHes6Bfvqc6oSfJyPdNW4PVEAr\,https://drive.google.com/file/d/1uhWv352hYx9eZqQoFjw2l4LR1Mt75VK0/view?usp=drivesdk\,,,,,,,,
98,,,,,https://www.mafteiach.app/maamorim/98,2,https://drive.google.com/open?id=1QHniejECQLFWwKC0ESYO6FSttPUUulR8\,https://drive.google.com/file/d/1qyjbG6L4seGFusBXIFcTJlv45m6rBwRz/view?usp=drivesdk\,,,,,,,,
99,,,,,https://www.mafteiach.app/maamorim/99,2,https://drive.google.com/open?id=1050W_MLdfXCMo7XLxBR6K_J3JKaHUSVg\,https://drive.google.com/file/d/1pQTnLxb20sBwMKn1o4DqwVK-Splh1I1s/view?usp=drivesdk\,,,,,,,,
100,,,,,https://www.mafteiach.app/maamorim/100,3,https://drive.google.com/open?id=1FV_AcskzNFMizdf7UjhrcgaYYF3LQbc5\,https://drive.google.com/file/d/1ybkpkX_6gVcEEjItVzaa5uL7sSCekyGD/view?usp=drivesdk\,https://drive.google.com/open?id=1cAVg0C2B1eqOKteDV31RqFzR3bXNeSxL\,,,,,,,
101,,,,,https://www.mafteiach.app/maamorim/101,3,https://drive.google.com/open?id=18z7RNsjmueLZBApMm0rvdHYbffRDWSrg\,https://drive.google.com/file/d/1lEcM1aSSIErHRwMsJL-O1v3yKHoP_Qzm/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTTkZkZzRZYTJ0UHc/view?usp=sharing&amp;resourcekey=0-9YHS3hoDsR1Eo9Fde9nGug\,,,,,,,
102,,,,,https://www.mafteiach.app/maamorim/102,3,https://drive.google.com/open?id=1vbk1wNLNQB0LXBlONrn3AbSPqLouqupm\,https://drive.google.com/file/d/10E26u6oq8_2LYF6KV8C67Jo9aFXlUy-_/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTOV9CZjZzVk1oNU0/view?usp=sharing&amp;resourcekey=0-WPoi-shyul-qCxEuLAB7zA\,,,,,,,
103,,,,,https://www.mafteiach.app/maamorim/103,2,https://drive.google.com/open?id=1lenMAhYqkcACvcfN7ariNhwgHgrD_akj\,https://drive.google.com/file/d/1LtbvmOoxFecpoF2YXw3kgnuwT0w69P91/view?usp=drivesdk\,,,,,,,,
104,,,,,https://www.mafteiach.app/maamorim/104,2,https://drive.google.com/open?id=15H4Y7b0X5N6UjCRELeW4c-Wq_aInMOZj\,https://drive.google.com/file/d/12FwYn3ZlAIeneITjGUjQCDCBz2Z4Z1Fp/view?usp=drivesdk\,,,,,,,,
105,,,,,https://www.mafteiach.app/maamorim/105,2,https://drive.google.com/open?id=1sucleA28LhA-h9cM1LM0MfFY2mWK7C-a\,https://drive.google.com/file/d/1QW1MrR-VdeIvZdqULWQo7oNP95nVMrXt/view?usp=drivesdk\,,,,,,,,
106,,,,,https://www.mafteiach.app/maamorim/106,2,https://drive.google.com/open?id=1khlR7XFIUNq5xRtt3VKOEAo9c2a4NQGL\,https://drive.google.com/file/d/1AFgP1Q97_O6mS38O0WiasJkeiy2P2NT_/view?usp=drivesdk\,,,,,,,,
107,,,,,https://www.mafteiach.app/maamorim/107,2,https://drive.google.com/open?id=1Ac3iK36VDGdTXISbACZk62HPR1t9O9Xc\,https://drive.google.com/file/d/1IdRzuD7bMHCxCqXDrwklT844HWOQQ0IT/view?usp=drivesdk\,,,,,,,,
108,,,,,https://www.mafteiach.app/maamorim/108,2,https://drive.google.com/open?id=1Z6cIcQyo4wt00y5GGC-GfgIFQkOFZPyl\,https://drive.google.com/file/d/1AQAl4xCd4BfOf3dViZKNRPfvTLRVX74P/view?usp=drivesdk\,,,,,,,,
109,,,,,https://www.mafteiach.app/maamorim/109,2,https://drive.google.com/open?id=1bi1bZ-VSkvOMhhkEDN2E4EKq9Y5M-hcX\,https://drive.google.com/file/d/18zarcGs6osDONmSekoLGob59jjhDslVb/view?usp=drivesdk\,,,,,,,,
110,,,,,https://www.mafteiach.app/maamorim/110,3,https://drive.google.com/open?id=1aYGW6KvgRI5CTM_f18NQ12hOoFm0lWXQ\,https://drive.google.com/file/d/1kp8UFsQaGyUj6vvuNk4Wtz_2N15J8tAk/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTVjRaNnB3cWIzRkE/view?usp=drive_link&amp;resourcekey=0-P04wv0qibox3TlTnMezi3A\,,,,,,,
111,,,,,https://www.mafteiach.app/maamorim/111,2,https://drive.google.com/open?id=11ffGTGKhrDk7DhBiNUNj9TZ1jXkXtWQB\,https://drive.google.com/file/d/1aF3q1LAAxDccbt0GNItQIy9i4NLHPrdK/view?usp=drivesdk\,,,,,,,,
112,,,,,https://www.mafteiach.app/maamorim/112,2,https://drive.google.com/open?id=1DDA4DQOVxh5Y87Ci9TjO738XliRzxBDt\,https://drive.google.com/file/d/143WIuhNtWVV--wRNpDvgsFMLWXDT4ZKH/view?usp=drivesdk\,,,,,,,,
113,,,,,https://www.mafteiach.app/maamorim/113,2,https://drive.google.com/open?id=1Hdf5kGzz_awMX6s2fuXv0H6N14jUfWNe\,https://drive.google.com/file/d/1hwrHpuhI7M4lgzBTXXdDUWOgHTu1DEv4/view?usp=drivesdk\,,,,,,,,
114,,,,,https://www.mafteiach.app/maamorim/114,2,https://drive.google.com/open?id=1eLMQkypVE9oqjMRme-jwOsIi4nM7CHBx\,https://drive.google.com/file/d/1O7oZLDLusGXBW-CT0DcgPf9mtk-2Qyst/view?usp=drivesdk\,,,,,,,,
115,,,,,https://www.mafteiach.app/maamorim/115,2,https://drive.google.com/open?id=1vZbI9_Us0q6D1fygAq4k5mc8EShrZ0Xn\,https://drive.google.com/file/d/1ylTrpFWCgLpPs3Dl2rrI_m-D2PgMZNEu/view?usp=drivesdk\,,,,,,,,
116,,,,,https://www.mafteiach.app/maamorim/116,2,https://drive.google.com/open?id=1TLn-unuFjFXtdMBQAndkWJSMJdAtBfwm\,https://drive.google.com/open?id=1NVUb5W9A_YbZmKocxdJSrHYgyxkLA3Uh\,,,,,,,,
117,,,,,https://www.mafteiach.app/maamorim/117,3,https://drive.google.com/open?id=1iKcwFKTjAxnGJ2RC9mMhy7bbeTNYe8HY\,https://drive.google.com/file/d/104FcGfgqZdWOiNdTF7uLTv6dCMRlngFG/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTWG1UZGpKUENVWUU/view?usp=sharing&amp;resourcekey=0-OHrf-RgNTOdOUojpOoBJcQ\,,,,,,,
118,,,,,https://www.mafteiach.app/maamorim/118,1,https://drive.google.com/file/d/1Jq_sbSd9siwoBxuNZ6_boPaW-xHfM8sn/view?usp=drivesdk\,,,,,,,,,
119,,,,,https://www.mafteiach.app/maamorim/119,2,https://drive.google.com/open?id=1QPKBiQ_h3AySphFJZccCD3NYHK9A35zG\,https://drive.google.com/file/d/1ewPnaumdMZfdQwDjyWcEgVwzVpdUAvsK/view?usp=drivesdk\,,,,,,,,
120,,,,,https://www.mafteiach.app/maamorim/120,2,https://drive.google.com/open?id=112iXCm9S18sjDdSkJqhRVRHwizAP8A6V\,https://drive.google.com/file/d/18QLK7OBXisFM96cdsffGu5_FRFs36LHf/view?usp=drivesdk\,,,,,,,,
121,,,,,https://www.mafteiach.app/maamorim/121,2,https://drive.google.com/open?id=1hvjrDORWr-SmMLaBHbHP9iFQ_cIMsWrT\,https://drive.google.com/file/d/1FXfu9Fza_MXmzm_6DlnARLkFkl24DDam/view?usp=drivesdk\,,,,,,,,
122,,,,,https://www.mafteiach.app/maamorim/122,3,https://drive.google.com/open?id=13DysgljhkJuCAefD-bdayXX3Fs-2y2-j\,https://drive.google.com/file/d/11t0A9ltIVINYsJ_qj7N3H9CoyWvDwO6l/view?usp=drivesdk\,https://drive.google.com/file/d/1_vpUOnUCGKHPQf5bFuDSGGpbanBuy4dH/view?usp=sharing\,,,,,,,
123,,,,,https://www.mafteiach.app/maamorim/123,2,https://drive.google.com/open?id=1ySm-lRhanB34spvGQxJpUAZAPIAKThAv\,https://drive.google.com/file/d/1493chmJzmpPysIssBjt8mG9o-qpyQ2Xf/view?usp=drivesdk\,,,,,,,,
124,,,,,https://www.mafteiach.app/maamorim/124,2,https://drive.google.com/open?id=1oRqkhUBvaqFMxgTcNurpWIl3NbINdmNF\,https://drive.google.com/open?id=1k8htcbPBRmebP7vMNen_8FgqpUW_L6dZ\,,,,,,,,
125,,,,,https://www.mafteiach.app/maamorim/125,2,https://drive.google.com/open?id=1NE5aoq0GcaRZFN5ly9jfN6ArsjQKD8fm\,https://drive.google.com/file/d/1Zb0cnS3w1qbsG5_T-LcRXppo_J-c6lB0/view?usp=drivesdk\,,,,,,,,
126,,,,,https://www.mafteiach.app/maamorim/126,2,https://drive.google.com/open?id=1v2hcuk4H8BECo-akep5pPJaVeiC4ANAf\,https://drive.google.com/file/d/1l3ZG3GWg8CdQiSeBv82PKVqxj4mlvbeo/view?usp=drivesdk\,,,,,,,,
127,,,,,https://www.mafteiach.app/maamorim/127,2,https://drive.google.com/open?id=1JGH3plKlwr9hY-AnGqikMFtckL1xBdq-\,https://drive.google.com/file/d/1M45cC0Je_CU50zeNjpPnFbf3OgkBN8TX/view?usp=drivesdk\,,,,,,,,
128,,,,,https://www.mafteiach.app/maamorim/128,2,https://drive.google.com/open?id=1OaDZRaG9M0bO-VsJ9HJeq_uhkJRWhaPY\,https://drive.google.com/file/d/1iS4UCtZZkqBKMBK6Wl4kSU9mV_KrJVoR/view?usp=drivesdk\,,,,,,,,
129,,,,,https://www.mafteiach.app/maamorim/129,2,https://drive.google.com/open?id=1W9LvwTrm3IJRb6rQmt8hARB8nAgAIw5x\,https://drive.google.com/file/d/1_g18wA4jMLG4U7MGCAJB0mAgz-jnHz3Z/view?usp=drivesdk\,,,,,,,,
130,,,,,https://www.mafteiach.app/maamorim/130,2,https://drive.google.com/open?id=1sSj01e9UasZF7v5Ehk3MclwjfXLKAw-B\,https://drive.google.com/file/d/13Cc0q7tzckH2RlVqZ_pv4HwuYFm536dF/view?usp=drivesdk\,,,,,,,,
131,,,,,https://www.mafteiach.app/maamorim/131,2,https://drive.google.com/open?id=1aGMAxi9vqOL1mwDbxLuNwsC6dCiff2EO\,https://drive.google.com/file/d/1I7Sw21FdVo5OrlE66fotqelTM7c_2wcx/view?usp=drivesdk\,,,,,,,,
132,,,,,https://www.mafteiach.app/maamorim/132,2,https://drive.google.com/open?id=1RbrQ01ZxYUbMduVH9PzL_Q29d0LuxSys\,https://drive.google.com/file/d/1iu7yHhHivBs_1B4mr7E9Y5p2g4aalRZE/view?usp=drivesdk\,,,,,,,,
133,,,,,https://www.mafteiach.app/maamorim/133,2,https://drive.google.com/open?id=19D724nzb_xR6UaBplXPd6YOa6sXkESGB\,https://drive.google.com/file/d/1Mht8oZwba4cpgbbzHsU3kKtB1taVH6Yi/view?usp=drivesdk\,,,,,,,,
134,,,,,https://www.mafteiach.app/maamorim/134,2,https://drive.google.com/open?id=1XDJS2dPqi3If4E0wHUTjP47EkezyBypR\,https://drive.google.com/file/d/1X3kHL38_z_WdEYjG8ONAs_l_GMTg-anH/view?usp=drivesdk\,,,,,,,,
135,,,,,https://www.mafteiach.app/maamorim/135,2,https://drive.google.com/open?id=1yDIX2izcvovFnhzXiZYTSHpjh0HEj9bY\,https://drive.google.com/file/d/1QLC9pyr56x-xJDeYrFd5wFhojjjym-wz/view?usp=drivesdk\,,,,,,,,
136,,,,,https://www.mafteiach.app/maamorim/136,4,https://drive.google.com/open?id=1ahnEbY3ypuedMy5rVjp8oNQ4REfMf0Ab\,https://drive.google.com/open?id=1BH__2ppf3cToqb9o_8C6caRfd_tExO_z\,https://drive.google.com/file/d/1hCV9DgYLDrjsFnBr7IpeJDROiv9Cu1sz/view?usp=drivesdk\,https://drive.google.com/file/d/13Lz_2CKwD-dP7NaMARJg6-dyITZ0lqRt/view?usp=drivesdk\,,,,,,
137,,,,,https://www.mafteiach.app/maamorim/137,3,https://drive.google.com/open?id=110b3KmqYW7-kZaYNITsBITlgnuMnEYat\,https://drive.google.com/file/d/1g31JTF40HsDnrHvJjx-qiqSr3rPcg0LR/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTYV9hWV83UF9VeDQ/view?usp=sharing&amp;resourcekey=0-v7gRa8xhQ1AVL2y2K9W1JA\,,,,,,,
138,,,,,https://www.mafteiach.app/maamorim/138,3,https://drive.google.com/open?id=1X2LPF-lnnb4cWXfgSS4dhLFluauf9ZZG\,https://drive.google.com/open?id=1_udLyNgfjP-yhMAD_t3BzrAJmyEHxk48\,https://drive.google.com/file/d/193w-MINkhLj-lHvJa7vZPwCctmTfL4Sv/view?usp=drivesdk\,,,,,,,
139,,,,,https://www.mafteiach.app/maamorim/139,2,https://drive.google.com/open?id=1rO4TxsqrgYrKbgpQULjZnt315tafDeBy\,https://drive.google.com/file/d/1bWGcmlDeA8H_XAejI-iK12QtfQ7qAjH0/view?usp=drivesdk\,,,,,,,,
140,,,,,https://www.mafteiach.app/maamorim/140,2,https://drive.google.com/open?id=1UavlHEAJCEihbgS8tzVLjr8WX2G6LQlA\,https://drive.google.com/file/d/1HwG_HgrFnZYCWha65KteZjYQBP0zE_fG/view?usp=drivesdk\,,,,,,,,
141,,,,,https://www.mafteiach.app/maamorim/141,2,https://drive.google.com/open?id=15jiU1xMXEGBhJwkaiexn2ASSaw91mHMg\,https://drive.google.com/file/d/1z7B9AAu18SoeJY8mWQWC90ZfvQw5jADm/view?usp=drivesdk\,,,,,,,,
142,,,,,https://www.mafteiach.app/maamorim/142,2,https://drive.google.com/open?id=1o-Ik9CjYYbISbpM7fN3gvApWD3ogUBr3\,https://drive.google.com/file/d/1pqQo96lnW_GZxva5S95rZWGkaZikHc_m/view?usp=drivesdk\,,,,,,,,
143,,,,,https://www.mafteiach.app/maamorim/143,2,https://drive.google.com/open?id=1N3qK2V-SHVforOXSLIONgGdJ-igixBmZ\,https://drive.google.com/file/d/1FJtW_3pNZEVgOBmtX1lu1g2XRCQoZWJp/view?usp=drivesdk\,,,,,,,,
144,,,,,https://www.mafteiach.app/maamorim/144,2,https://drive.google.com/open?id=13DwENufQK0Zv2Xv-bviCmTr1PfF77gYT\,https://drive.google.com/file/d/1e3uDwQImnWpZiB71zbqNjJmQZ6UmJndx/view?usp=drivesdk\,,,,,,,,
145,,,,,https://www.mafteiach.app/maamorim/145,2,https://drive.google.com/open?id=11PmhGkZO2ueFJzsLwGjF8bI1mLtRX7YM\,https://drive.google.com/file/d/1bDZexd9lYrzoSiDqHYZX547L__jAjFNW/view?usp=drivesdk\,,,,,,,,
146,,,,,https://www.mafteiach.app/maamorim/146,6,https://drive.google.com/open?id=1Cv5jSZ_FqWTDZI_4nWWciUs8yLZEdXLB\,https://drive.google.com/file/d/167FUApOL-pLgab1Cw40S7jmXf-N6hxit/view?usp=sharing\,https://drive.google.com/open?id=1uJ4o-ii8uQNyGxyLaelPnx63EewF82K3\,https://drive.google.com/file/d/0B_UwzYOTIwDTeE9keUhjWGtVQUU/view?usp=sharing&amp;resourcekey=0-BUMkv0XSagftluM5rV-hgw\,https://drive.google.com/file/d/1ynOwHQs7gSAtMahuBiX6N-TaFuJdXeOi/view?usp=share_link\,https://drive.google.com/file/d/1pmFm7SQqs7l4NNVa1c4JCDyKdxaPHrWO/view?usp=sharing\,,,,
147,,,,,https://www.mafteiach.app/maamorim/147,3,https://drive.google.com/open?id=1IVkI7juhyn1mXP98gNO_0anzv0blxwJO\,https://drive.google.com/file/d/1hPrgsX4zW1cuteq5ZeGYqMIvo_cteMIW/view?usp=drivesdk\,https://drive.google.com/open?id=1_SNK5U23sn7BPFO160ljWORR-mYNxhEj\,,,,,,,
148,,,,,https://www.mafteiach.app/maamorim/148,1,https://drive.google.com/file/d/1BwdzS9uwo1godzliTDldCXYshDAPCqvw/view?usp=drivesdk\,,,,,,,,,
149,,,,,https://www.mafteiach.app/maamorim/149,2,https://drive.google.com/open?id=1ayUO5d_Pevl59mZ_veuuAGJpBAyRWLKf\,https://drive.google.com/file/d/1FUaDJxWeBOfDYIF2OQhIJpOzRz5BKzFo/view?usp=drivesdk\,,,,,,,,
150,,,,,https://www.mafteiach.app/maamorim/150,2,https://drive.google.com/open?id=1VcWC7j3WSazTtu05WC0OpM-YTvre-ynw\,https://drive.google.com/file/d/1KlIYMfYRRtdrUXpvbYRJw93Hz6u7_egU/view?usp=drivesdk\,,,,,,,,
151,,,,,https://www.mafteiach.app/maamorim/151,2,https://drive.google.com/open?id=1AlRV4Uq8cKRbH_vOrRxFC_6Ild-Sx-jY\,https://drive.google.com/file/d/19YYIXGgYiNz-8kW897yD0vZVp0IZy8gx/view?usp=drivesdk\,,,,,,,,
152,,,,,https://www.mafteiach.app/maamorim/152,3,https://drive.google.com/open?id=1XR1C6h5elrUXeLLle1a-IWwOpawwPjIS\,https://drive.google.com/file/d/1dPrGGoPRUNVDzTMfXOHypHnHNzUIXaGA/view?usp=drivesdk\,https://drive.google.com/open?id=1lK44GI-rcCmEsZHhtC0qKpusApMYexF4\,,,,,,,
153,,,,,https://www.mafteiach.app/maamorim/153,2,https://drive.google.com/open?id=118qCVMCp_uojmxOw9JsVO46vHQoRN2IX\,https://drive.google.com/file/d/1cxAfPnLYx7ZK5Q0fWsY1dI4YER7gE_v5/view?usp=drivesdk\,,,,,,,,
154,,,,,https://www.mafteiach.app/maamorim/154,3,https://drive.google.com/open?id=1h1NJS9aFnDwERVDxkNHS6UsV--cbixbu\,https://drive.google.com/file/d/14rfRDAiYDSmczKsyClm0US4NzonhpOfY/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTNTBBTGFWNUpkc1U/view?usp=sharing&amp;resourcekey=0-P4TzFADQGHSycjxezU-xmA\,,,,,,,
155,,,,,https://www.mafteiach.app/maamorim/155,2,https://drive.google.com/open?id=1WPfpWKZd7R6jRfwYHSxCr3PELum735Nw\,https://drive.google.com/file/d/1qGUj6OU445aB56mKPL1xc7JqVHfN7NxN/view?usp=drivesdk\,,,,,,,,
156,,,,,https://www.mafteiach.app/maamorim/156,2,https://drive.google.com/open?id=1FhSPieuRi16-Y8BihgpgYbRfAvuJntQ4\,https://drive.google.com/file/d/1jVx8f6eTcl7I7jNPrALnjz7PFSQ-HzG-/view?usp=drivesdk\,,,,,,,,
157,,,,,https://www.mafteiach.app/maamorim/157,1,https://drive.google.com/file/d/1OObP9nmHto5a8zIkNLUXCLJsuPLeczEx/view?usp=drivesdk\,,,,,,,,,
158,,,,,https://www.mafteiach.app/maamorim/158,5,https://drive.google.com/open?id=18jYdgzwhdLP7l1b814zR-g4mYU06UVx5\,https://drive.google.com/file/d/1psRPMhHc8RWFVwfN1zyJZtPgXoOPha8w/view?usp=drivesdk\,https://drive.google.com/file/d/1zfQSYEcgPDNWyGHAvfbAkVBa7B6vm4sT/view?usp=drive_link\,https://drive.google.com/open?id=1w_UR_q_31xpjsy34rqWBmgMIQMV-ZSJk\,https://drive.google.com/file/d/1ulyv3CQWzk5o56LjHPd05kUJ_uIlvJMf/view\,,,,,
159,,,,,https://www.mafteiach.app/maamorim/159,1,https://drive.google.com/file/d/1ibrA1cdZpr5Rms-GPE4sR3SVRQZRXv87/view?usp=drivesdk\,,,,,,,,,
160,,,,,https://www.mafteiach.app/maamorim/160,2,https://drive.google.com/open?id=1vN3FjbQKcyS0kQ4DHK2Upi9gtBUrXRnB\,https://drive.google.com/file/d/1DTMfYEQqreXN8njnpPI6FS_q-s3vnMlb/view?usp=drivesdk\,,,,,,,,
161,,,,,https://www.mafteiach.app/maamorim/161,2,https://drive.google.com/open?id=1NZK075yl0uu9YUl8o23GJEctfRXpQ6t-\,https://drive.google.com/file/d/1ODEjGDzbreL3QnqJFTZHrwnQ3pgKHyHT/view?usp=drivesdk\,,,,,,,,
162,,,,,https://www.mafteiach.app/maamorim/162,2,https://drive.google.com/open?id=1mOSXBGaMiZQYEDjXTM7Et67l4D-cbj3z\,https://drive.google.com/file/d/1JLPGFQ_GaqHK5xY6L_j_CZVyD792I6_w/view?usp=drivesdk\,,,,,,,,
163,,,,,https://www.mafteiach.app/maamorim/163,2,https://drive.google.com/open?id=1J8uIOtaBStGU19GKCadbMw7S-7YfD0WF\,https://drive.google.com/file/d/1MTmgRRhMlaSLRQxQqSSKlvBNN51EU0l4/view?usp=drivesdk\,,,,,,,,
164,,,,,https://www.mafteiach.app/maamorim/164,2,https://drive.google.com/open?id=1LlF8_CcUsF4eS4k3Hpn--Pb1ShAGsPWD\,https://drive.google.com/file/d/1R1d5algjv0wRcUeYuiflGJtTgkVRe_-s/view?usp=drivesdk\,,,,,,,,
165,,,,,https://www.mafteiach.app/maamorim/165,2,https://drive.google.com/open?id=1zqRRtkuN2kEAlaofbnKWLr8b-xwbCNzv\,https://drive.google.com/file/d/1k07hzy4Evim8llVw2IU2-F1Hq8CN1_Yr/view?usp=drivesdk\,,,,,,,,
166,,,,,https://www.mafteiach.app/maamorim/166,4,https://drive.google.com/open?id=1j4OrmPvUk-RVvgXQ3Fiyebvl0UERvttz\,https://drive.google.com/file/d/1bwf8hBNTzf7Jbf1rjfK6LAu-qHrEPYdq/view?usp=drivesdk\,https://drive.google.com/file/d/19JUZ5XcQRq4jWgwGEYuIbJqBb5LQuBhy/view?usp=drive_link\,https://drive.google.com/file/d/1AX-glsdOaAsi8KkrjxWuz28GI0bsTSm7/view\,,,,,,
167,,,,,https://www.mafteiach.app/maamorim/167,2,https://drive.google.com/open?id=1cZ2tDhDj0RdIhFQwWBBrTSP0RUgoUmrG\,https://drive.google.com/file/d/17AqqM6-1kl-IdFAMrOOLsrcBjedkjrju/view?usp=drivesdk\,,,,,,,,
168,,,,,https://www.mafteiach.app/maamorim/168,2,https://drive.google.com/open?id=1DLJ5y0s50jfVLmcBc5wpaWH4TpM95e-R\,https://drive.google.com/open?id=19t66t5JNbdBCBdw7Ee3FZGUhmiy18n36\,,,,,,,,
169,,,,,https://www.mafteiach.app/maamorim/169,2,https://drive.google.com/open?id=1V72Hb3sc6XR9MLB3dSPIyXascv-DcS6-\,https://drive.google.com/file/d/1ABQQNwpAhckGT5E37evkPjc5tVudRHut/view?usp=drivesdk\,,,,,,,,
170,,,,,https://www.mafteiach.app/maamorim/170,2,https://drive.google.com/open?id=1ml9o6W2QDd3EHqwh_WendvZAGHe5rzcX\,https://drive.google.com/file/d/1OkUm8uLsftNvLc1nlJzxpsyJ1KXi-yx8/view?usp=drivesdk\,,,,,,,,
171,,,,,https://www.mafteiach.app/maamorim/171,2,https://drive.google.com/open?id=1zxU0Hlub6YgKZ7WWY5INeys7OsyypB4_\,https://drive.google.com/file/d/1Z5TLhql0XgwpnN-nzNY6ZXeBZ8dG2oKd/view?usp=drivesdk\,,,,,,,,
